gt_id,startts,endts,mac_fix,sn_fix,software_version_fix,ioboard_fix
3,2019-06-02 14:28:16,2019-06-02 14:28:22,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:27:18,2019-06-02 14:27:23,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:28:05,2019-06-02 14:28:09,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:29:20,2019-06-02 14:29:22,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:28:20,2019-06-02 14:28:26,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:29:05,2019-06-02 14:29:11,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:30:20,2019-06-02 14:30:25,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:29:23,2019-06-02 14:29:32,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:30:09,2019-06-02 14:30:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:31:26,2019-06-02 14:31:30,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:30:26,2019-06-02 14:30:35,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:31:11,2019-06-02 14:31:15,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:32:34,2019-06-02 14:32:35,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:31:29,2019-06-02 14:31:33,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:32:18,2019-06-02 14:32:21,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:33:34,2019-06-02 14:33:42,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:32:39,2019-06-02 14:32:41,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:33:19,2019-06-02 14:33:26,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:34:35,2019-06-02 14:34:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:33:47,2019-06-02 14:33:53,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:34:20,2019-06-02 14:34:20,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:35:36,2019-06-02 14:35:41,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:34:54,2019-06-02 14:34:57,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:35:22,2019-06-02 14:35:23,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:36:37,2019-06-02 14:36:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:35:58,2019-06-02 14:35:58,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:36:31,2019-06-02 14:36:34,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:37:40,2019-06-02 14:37:48,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:37:01,2019-06-02 14:37:04,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:37:35,2019-06-02 14:37:44,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:38:47,2019-06-02 14:38:56,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:38:03,2019-06-02 14:38:05,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:38:40,2019-06-02 14:38:47,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:39:56,2019-06-02 14:39:59,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:39:06,2019-06-02 14:39:15,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:39:47,2019-06-02 14:39:52,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:41:05,2019-06-02 14:41:12,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:40:15,2019-06-02 14:40:22,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:40:50,2019-06-02 14:40:57,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:42:10,2019-06-02 14:42:20,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:41:19,2019-06-02 14:41:24,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:41:56,2019-06-02 14:42:02,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:43:15,2019-06-02 14:43:24,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:42:23,2019-06-02 14:42:25,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:43:04,2019-06-02 14:43:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:44:15,2019-06-02 14:44:25,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:43:26,2019-06-02 14:43:29,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:44:13,2019-06-02 14:44:17,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:45:20,2019-06-02 14:45:21,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:44:35,2019-06-02 14:44:37,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:45:14,2019-06-02 14:45:19,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:46:28,2019-06-02 14:46:34,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:45:41,2019-06-02 14:45:49,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:46:16,2019-06-02 14:46:19,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:47:30,2019-06-02 14:47:32,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:46:46,2019-06-02 14:46:50,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:47:18,2019-06-02 14:47:21,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:48:36,2019-06-02 14:48:37,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:47:48,2019-06-02 14:47:48,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:48:27,2019-06-02 14:48:34,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:49:41,2019-06-02 14:49:41,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:48:55,2019-06-02 14:48:56,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:49:32,2019-06-02 14:49:37,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:50:46,2019-06-02 14:50:46,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:49:59,2019-06-02 14:50:02,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:50:38,2019-06-02 14:50:45,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:51:53,2019-06-02 14:51:53,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:51:00,2019-06-02 14:51:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:51:39,2019-06-02 14:51:41,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:52:59,2019-06-02 14:53:07,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:52:02,2019-06-02 14:52:09,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:52:43,2019-06-02 14:52:53,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:54:01,2019-06-02 14:54:08,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:53:07,2019-06-02 14:53:14,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:53:48,2019-06-02 14:53:57,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:55:03,2019-06-02 14:55:05,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:54:10,2019-06-02 14:54:15,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:54:49,2019-06-02 14:54:55,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:56:05,2019-06-02 14:56:13,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:55:15,2019-06-02 14:55:24,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:55:54,2019-06-02 14:56:00,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:57:06,2019-06-02 14:57:15,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:56:17,2019-06-02 14:56:18,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:57:00,2019-06-02 14:57:04,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:58:15,2019-06-02 14:58:17,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:57:27,2019-06-02 14:57:27,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:58:07,2019-06-02 14:58:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 14:59:24,2019-06-02 14:59:31,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:58:31,2019-06-02 14:58:39,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 14:59:12,2019-06-02 14:59:20,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:00:30,2019-06-02 15:00:40,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 14:59:37,2019-06-02 14:59:37,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:00:21,2019-06-02 15:00:28,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:01:32,2019-06-02 15:01:41,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:00:42,2019-06-02 15:00:48,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:01:27,2019-06-02 15:01:32,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:02:38,2019-06-02 15:02:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:01:46,2019-06-02 15:01:47,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:02:35,2019-06-02 15:02:45,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:03:46,2019-06-02 15:03:53,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:02:52,2019-06-02 15:02:59,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:03:36,2019-06-02 15:03:46,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:04:50,2019-06-02 15:04:59,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:03:55,2019-06-02 15:03:55,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:04:37,2019-06-02 15:04:41,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:05:57,2019-06-02 15:06:01,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:04:59,2019-06-02 15:05:02,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:05:39,2019-06-02 15:05:41,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:07:01,2019-06-02 15:07:02,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:06:06,2019-06-02 15:06:11,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:06:44,2019-06-02 15:06:46,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:08:03,2019-06-02 15:08:07,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:07:15,2019-06-02 15:07:17,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:07:47,2019-06-02 15:07:55,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:09:05,2019-06-02 15:09:05,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:08:19,2019-06-02 15:08:25,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:08:49,2019-06-02 15:08:56,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:10:05,2019-06-02 15:10:11,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:09:22,2019-06-02 15:09:25,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:09:50,2019-06-02 15:09:51,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:11:06,2019-06-02 15:11:12,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:10:28,2019-06-02 15:10:35,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:10:53,2019-06-02 15:10:54,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:12:13,2019-06-02 15:12:13,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:11:35,2019-06-02 15:11:40,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:11:56,2019-06-02 15:11:57,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:13:13,2019-06-02 15:13:21,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:12:40,2019-06-02 15:12:42,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:13:04,2019-06-02 15:13:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:14:20,2019-06-02 15:14:21,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:13:42,2019-06-02 15:13:43,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:14:10,2019-06-02 15:14:11,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:15:27,2019-06-02 15:15:35,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:14:51,2019-06-02 15:14:53,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:15:18,2019-06-02 15:15:22,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:16:35,2019-06-02 15:16:39,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:15:54,2019-06-02 15:16:02,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:16:24,2019-06-02 15:16:25,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:17:36,2019-06-02 15:17:38,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:16:54,2019-06-02 15:17:03,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:17:24,2019-06-02 15:17:28,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:18:41,2019-06-02 15:18:45,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:17:59,2019-06-02 15:18:02,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:18:33,2019-06-02 15:18:42,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:19:49,2019-06-02 15:19:54,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:18:59,2019-06-02 15:19:07,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:19:37,2019-06-02 15:19:42,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:20:58,2019-06-02 15:21:05,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:20:06,2019-06-02 15:20:11,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:20:40,2019-06-02 15:20:50,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:21:59,2019-06-02 15:21:59,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:21:11,2019-06-02 15:21:15,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:21:41,2019-06-02 15:21:44,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:23:00,2019-06-02 15:23:05,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:22:12,2019-06-02 15:22:12,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:22:45,2019-06-02 15:22:52,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:24:05,2019-06-02 15:24:10,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:23:13,2019-06-02 15:23:21,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:23:48,2019-06-02 15:23:55,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:25:10,2019-06-02 15:25:16,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:24:16,2019-06-02 15:24:23,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:24:54,2019-06-02 15:25:02,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:26:18,2019-06-02 15:26:23,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:25:25,2019-06-02 15:25:28,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:26:03,2019-06-02 15:26:06,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:27:20,2019-06-02 15:27:22,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:26:34,2019-06-02 15:26:37,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:27:04,2019-06-02 15:27:13,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:28:20,2019-06-02 15:28:24,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:27:40,2019-06-02 15:27:47,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:28:07,2019-06-02 15:28:11,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:29:28,2019-06-02 15:29:33,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:28:43,2019-06-02 15:28:50,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:29:15,2019-06-02 15:29:18,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:30:29,2019-06-02 15:30:35,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:29:53,2019-06-02 15:30:02,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:30:19,2019-06-02 15:30:29,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:31:38,2019-06-02 15:31:40,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:30:53,2019-06-02 15:30:56,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:31:27,2019-06-02 15:31:34,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:32:47,2019-06-02 15:32:53,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:32:03,2019-06-02 15:32:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:32:35,2019-06-02 15:32:38,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:33:53,2019-06-02 15:34:00,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:33:07,2019-06-02 15:33:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:33:45,2019-06-02 15:33:50,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:34:58,2019-06-02 15:35:01,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:34:17,2019-06-02 15:34:25,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:34:53,2019-06-02 15:35:00,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:36:00,2019-06-02 15:36:04,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:35:26,2019-06-02 15:35:34,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:36:03,2019-06-02 15:36:04,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:37:06,2019-06-02 15:37:09,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:36:29,2019-06-02 15:36:31,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:37:09,2019-06-02 15:37:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:38:14,2019-06-02 15:38:24,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:37:29,2019-06-02 15:37:34,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:38:19,2019-06-02 15:38:20,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:39:23,2019-06-02 15:39:28,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:38:38,2019-06-02 15:38:48,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:39:26,2019-06-02 15:39:34,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:40:28,2019-06-02 15:40:36,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:39:46,2019-06-02 15:39:48,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:40:34,2019-06-02 15:40:38,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:41:30,2019-06-02 15:41:37,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:40:53,2019-06-02 15:40:54,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:41:36,2019-06-02 15:41:38,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:42:38,2019-06-02 15:42:42,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:41:55,2019-06-02 15:42:03,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:42:43,2019-06-02 15:42:48,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:43:39,2019-06-02 15:43:45,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:43:05,2019-06-02 15:43:14,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:43:47,2019-06-02 15:43:53,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:44:40,2019-06-02 15:44:42,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:44:08,2019-06-02 15:44:11,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:44:55,2019-06-02 15:44:59,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:45:47,2019-06-02 15:45:56,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:45:14,2019-06-02 15:45:23,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:46:00,2019-06-02 15:46:09,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:46:54,2019-06-02 15:46:57,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:46:16,2019-06-02 15:46:23,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:47:05,2019-06-02 15:47:08,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:48:03,2019-06-02 15:48:06,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:47:18,2019-06-02 15:47:20,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:48:12,2019-06-02 15:48:22,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:49:09,2019-06-02 15:49:15,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:48:21,2019-06-02 15:48:24,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:49:14,2019-06-02 15:49:18,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:50:13,2019-06-02 15:50:19,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:49:23,2019-06-02 15:49:26,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:50:21,2019-06-02 15:50:30,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:51:19,2019-06-02 15:51:20,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:50:24,2019-06-02 15:50:30,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:51:25,2019-06-02 15:51:25,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:52:27,2019-06-02 15:52:30,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:51:34,2019-06-02 15:51:36,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:52:28,2019-06-02 15:52:29,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:53:31,2019-06-02 15:53:39,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:52:40,2019-06-02 15:52:46,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:53:32,2019-06-02 15:53:32,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 15:54:33,2019-06-02 15:54:41,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 15:53:47,2019-06-02 15:53:55,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 15:54:35,2019-06-02 15:54:36,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
