gt_id,st_id,startts,endts,porterror,host_fix,port_fix,name_fix,serialno_fix,fwversion_fix,comparator_fix,devider_fix,rawpulsescounter_fix,error,stringvoltage,stringcurrent,temperature,totalwh
2,10,2019-06-02 15:39:31,2019-06-02 15:39:35,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,860,1.154,59.0,125173555
3,11,2019-06-02 15:38:43,2019-06-02 15:38:52,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,652,3.151,22.0,125185231
3,12,2019-06-02 15:38:43,2019-06-02 15:38:52,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,898,1.925,38.0,125178924
3,13,2019-06-02 15:38:43,2019-06-02 15:38:52,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,548,1.072,44.0,125188277
3,14,2019-06-02 15:38:43,2019-06-02 15:38:52,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,134,1.39,62.0,125181877
3,15,2019-06-02 15:38:43,2019-06-02 15:38:52,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,365,1.2820001,64.0,125187343
1,1,2019-06-02 15:41:43,2019-06-02 15:41:52,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,773,0.906,34.0,125179342
1,2,2019-06-02 15:41:43,2019-06-02 15:41:52,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,924,1.034,46.0,125193181
1,3,2019-06-02 15:41:43,2019-06-02 15:41:52,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,12,1.541,40.0,125187285
1,4,2019-06-02 15:41:43,2019-06-02 15:41:52,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,977,4.613,60.0,125177947
1,5,2019-06-02 15:41:43,2019-06-02 15:41:52,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,910,1.442,55.0,125181296
2,6,2019-06-02 15:40:32,2019-06-02 15:40:39,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,139,1.928,49.0,125185268
2,7,2019-06-02 15:40:32,2019-06-02 15:40:39,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,260,1.086,56.0,125178492
2,8,2019-06-02 15:40:32,2019-06-02 15:40:39,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,847,3.8309999,55.0,125177484
2,9,2019-06-02 15:40:32,2019-06-02 15:40:39,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,262,3.411,45.0,125173360
2,10,2019-06-02 15:40:32,2019-06-02 15:40:39,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,213,4.254,67.0,125175118
3,11,2019-06-02 15:39:51,2019-06-02 15:39:57,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,318,4.344,69.0,125187156
3,12,2019-06-02 15:39:51,2019-06-02 15:39:57,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,821,1.16,20.0,125180131
3,13,2019-06-02 15:39:51,2019-06-02 15:39:57,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,515,0.149,25.0,125190034
3,14,2019-06-02 15:39:51,2019-06-02 15:39:57,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,318,1.597,41.0,125183420
3,15,2019-06-02 15:39:51,2019-06-02 15:39:57,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,135,2.096,42.0,125188625
1,1,2019-06-02 15:42:52,2019-06-02 15:42:53,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,797,1.337,30.0,125180849
1,2,2019-06-02 15:42:52,2019-06-02 15:42:53,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,352,2.017,41.0,125195180
1,3,2019-06-02 15:42:52,2019-06-02 15:42:53,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,704,1.368,60.0,125189273
1,4,2019-06-02 15:42:52,2019-06-02 15:42:53,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,11,3.115,62.0,125179539
1,5,2019-06-02 15:42:52,2019-06-02 15:42:53,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,388,0.496,63.0,125182363
2,6,2019-06-02 15:41:33,2019-06-02 15:41:43,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,925,0.051,20.0,125187228
2,7,2019-06-02 15:41:33,2019-06-02 15:41:43,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,401,2.041,49.0,125180156
2,8,2019-06-02 15:41:33,2019-06-02 15:41:43,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,715,1.814,29.0,125178758
2,9,2019-06-02 15:41:33,2019-06-02 15:41:43,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,694,3.398,29.0,125174549
2,10,2019-06-02 15:41:33,2019-06-02 15:41:43,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,492,1.1389999,42.0,125176265
3,11,2019-06-02 15:40:53,2019-06-02 15:41:01,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,427,0.407,42.0,125188533
3,12,2019-06-02 15:40:53,2019-06-02 15:41:01,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,510,4.441,39.0,125181193
3,13,2019-06-02 15:40:53,2019-06-02 15:41:01,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,583,0.038,63.0,125191261
3,14,2019-06-02 15:40:53,2019-06-02 15:41:01,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,787,2.339,53.0,125184426
3,15,2019-06-02 15:40:53,2019-06-02 15:41:01,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,997,3.145,61.0,125190169
1,1,2019-06-02 15:43:55,2019-06-02 15:43:59,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,147,0.17,21.0,125182717
1,2,2019-06-02 15:43:55,2019-06-02 15:43:59,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,302,3.727,27.0,125196801
1,3,2019-06-02 15:43:55,2019-06-02 15:43:59,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,84,4.185,64.0,125190508
1,4,2019-06-02 15:43:55,2019-06-02 15:43:59,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,990,2.751,65.0,125180787
1,5,2019-06-02 15:43:55,2019-06-02 15:43:59,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,351,3.815,25.0,125183633
2,6,2019-06-02 15:42:37,2019-06-02 15:42:47,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,818,0.437,23.0,125188501
2,7,2019-06-02 15:42:37,2019-06-02 15:42:47,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,557,2.486,59.0,125182098
2,8,2019-06-02 15:42:37,2019-06-02 15:42:47,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,515,4.089,28.0,125180282
2,9,2019-06-02 15:42:37,2019-06-02 15:42:47,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,794,4.744,52.0,125175734
2,10,2019-06-02 15:42:37,2019-06-02 15:42:47,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,534,0.34,44.0,125177292
3,11,2019-06-02 15:42:01,2019-06-02 15:42:09,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,891,3.269,37.0,125189699
3,12,2019-06-02 15:42:01,2019-06-02 15:42:09,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,989,4.062,37.0,125182547
3,13,2019-06-02 15:42:01,2019-06-02 15:42:09,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,426,1.127,69.0,125192628
3,14,2019-06-02 15:42:01,2019-06-02 15:42:09,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,273,1.612,33.0,125186240
3,15,2019-06-02 15:42:01,2019-06-02 15:42:09,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,592,4.106,48.0,125191505
1,1,2019-06-02 15:44:58,2019-06-02 15:45:05,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,862,2.596,38.0,125184126
1,2,2019-06-02 15:44:58,2019-06-02 15:45:05,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,575,3.113,33.0,125197946
1,3,2019-06-02 15:44:58,2019-06-02 15:45:05,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,455,1.447,43.0,125191868
1,4,2019-06-02 15:44:58,2019-06-02 15:45:05,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,463,2.665,31.0,125182001
1,5,2019-06-02 15:44:58,2019-06-02 15:45:05,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,353,2.784,34.0,125185441
2,6,2019-06-02 15:43:38,2019-06-02 15:43:42,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,706,3.418,29.0,125189637
2,7,2019-06-02 15:43:38,2019-06-02 15:43:42,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,14,4.5030003,53.0,125183690
2,8,2019-06-02 15:43:38,2019-06-02 15:43:42,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,922,4.937,21.0,125181675
2,9,2019-06-02 15:43:38,2019-06-02 15:43:42,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,109,0.807,24.0,125177107
2,10,2019-06-02 15:43:38,2019-06-02 15:43:42,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,224,3.532,40.0,125178570
3,11,2019-06-02 15:43:05,2019-06-02 15:43:07,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,782,2.406,61.0,125191220
3,12,2019-06-02 15:43:05,2019-06-02 15:43:07,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,461,2.883,37.0,125183775
3,13,2019-06-02 15:43:05,2019-06-02 15:43:07,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,674,1.781,34.0,125194331
3,14,2019-06-02 15:43:05,2019-06-02 15:43:07,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,564,2.016,36.0,125187405
3,15,2019-06-02 15:43:05,2019-06-02 15:43:07,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,976,2.753,49.0,125192578
1,1,2019-06-02 15:46:03,2019-06-02 15:46:04,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,975,4.544,29.0,125185541
1,2,2019-06-02 15:46:03,2019-06-02 15:46:04,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,356,3.99,44.0,125199401
1,3,2019-06-02 15:46:03,2019-06-02 15:46:04,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,300,0.463,38.0,125193527
1,4,2019-06-02 15:46:03,2019-06-02 15:46:04,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,372,3.2220001,36.0,125183421
1,5,2019-06-02 15:46:03,2019-06-02 15:46:04,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,802,1.377,48.0,125186728
2,6,2019-06-02 15:44:45,2019-06-02 15:44:48,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,576,2.385,60.0,125191290
2,7,2019-06-02 15:44:45,2019-06-02 15:44:48,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,399,2.834,32.0,125185018
2,8,2019-06-02 15:44:45,2019-06-02 15:44:48,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,404,3.187,38.0,125183171
2,9,2019-06-02 15:44:45,2019-06-02 15:44:48,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,722,2.631,56.0,125178352
2,10,2019-06-02 15:44:45,2019-06-02 15:44:48,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,896,1.415,25.0,125179894
3,11,2019-06-02 15:44:14,2019-06-02 15:44:15,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,258,3.202,41.0,125192753
3,12,2019-06-02 15:44:14,2019-06-02 15:44:15,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,688,4.193,42.0,125185164
3,13,2019-06-02 15:44:14,2019-06-02 15:44:15,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,985,4.619,58.0,125196325
3,14,2019-06-02 15:44:14,2019-06-02 15:44:15,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,318,4.134,29.0,125188798
3,15,2019-06-02 15:44:14,2019-06-02 15:44:15,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,974,3.762,30.0,125194002
1,1,2019-06-02 15:47:04,2019-06-02 15:47:10,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,243,4.239,59.0,125187097
1,2,2019-06-02 15:47:04,2019-06-02 15:47:10,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,231,4.779,35.0,125200453
1,3,2019-06-02 15:47:04,2019-06-02 15:47:10,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,862,2.275,30.0,125194873
1,4,2019-06-02 15:47:04,2019-06-02 15:47:10,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,489,4.3,61.0,125184892
1,5,2019-06-02 15:47:04,2019-06-02 15:47:10,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,136,0.785,63.0,125188453
2,6,2019-06-02 15:45:50,2019-06-02 15:45:58,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,182,1.385,67.0,125193177
2,7,2019-06-02 15:45:50,2019-06-02 15:45:58,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,529,3.813,43.0,125186075
2,8,2019-06-02 15:45:50,2019-06-02 15:45:58,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,821,2.336,38.0,125185035
2,9,2019-06-02 15:45:50,2019-06-02 15:45:58,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,150,1.299,46.0,125179886
2,10,2019-06-02 15:45:50,2019-06-02 15:45:58,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,31,3.757,53.0,125181095
3,11,2019-06-02 15:45:21,2019-06-02 15:45:31,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,93,2.007,50.0,125194368
3,12,2019-06-02 15:45:21,2019-06-02 15:45:31,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,730,2.856,22.0,125186820
3,13,2019-06-02 15:45:21,2019-06-02 15:45:31,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,942,1.041,22.0,125198257
3,14,2019-06-02 15:45:21,2019-06-02 15:45:31,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,619,0.822,26.0,125190557
3,15,2019-06-02 15:45:21,2019-06-02 15:45:31,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,89,4.097,52.0,125195818
1,1,2019-06-02 15:48:08,2019-06-02 15:48:17,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,21,4.897,69.0,125188153
1,2,2019-06-02 15:48:08,2019-06-02 15:48:17,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,286,0.077,66.0,125202306
1,3,2019-06-02 15:48:08,2019-06-02 15:48:17,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,592,1.469,65.0,125196125
1,4,2019-06-02 15:48:08,2019-06-02 15:48:17,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,409,3.092,45.0,125186135
1,5,2019-06-02 15:48:08,2019-06-02 15:48:17,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,513,4.328,52.0,125190378
2,6,2019-06-02 15:46:51,2019-06-02 15:46:54,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,224,1.877,51.0,125194617
2,7,2019-06-02 15:46:51,2019-06-02 15:46:54,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,952,1.612,44.0,125187252
2,8,2019-06-02 15:46:51,2019-06-02 15:46:54,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,949,4.414,31.0,125187024
2,9,2019-06-02 15:46:51,2019-06-02 15:46:54,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,274,2.872,53.0,125181027
2,10,2019-06-02 15:46:51,2019-06-02 15:46:54,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,441,4.553,34.0,125182384
3,11,2019-06-02 15:46:25,2019-06-02 15:46:30,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,91,3.377,24.0,125195924
3,12,2019-06-02 15:46:25,2019-06-02 15:46:30,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,494,1.53,37.0,125188802
3,13,2019-06-02 15:46:25,2019-06-02 15:46:30,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,29,4.611,34.0,125200128
3,14,2019-06-02 15:46:25,2019-06-02 15:46:30,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,630,2.016,32.0,125191656
3,15,2019-06-02 15:46:25,2019-06-02 15:46:30,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,358,1.9909999,25.0,125197559
1,1,2019-06-02 15:49:10,2019-06-02 15:49:11,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,584,2.228,30.0,125189190
1,2,2019-06-02 15:49:10,2019-06-02 15:49:11,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,892,1.063,54.0,125203619
1,3,2019-06-02 15:49:10,2019-06-02 15:49:11,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,425,0.5,29.0,125197402
1,4,2019-06-02 15:49:10,2019-06-02 15:49:11,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,689,0.323,43.0,125188009
1,5,2019-06-02 15:49:10,2019-06-02 15:49:11,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,829,3.433,62.0,125191815
2,6,2019-06-02 15:48:01,2019-06-02 15:48:03,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,683,0.796,34.0,125196016
2,7,2019-06-02 15:48:01,2019-06-02 15:48:03,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,840,4.542,20.0,125189222
2,8,2019-06-02 15:48:01,2019-06-02 15:48:03,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,88,2.245,62.0,125188326
2,9,2019-06-02 15:48:01,2019-06-02 15:48:03,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,414,1.86,56.0,125182337
2,10,2019-06-02 15:48:01,2019-06-02 15:48:03,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,559,2.79,58.0,125184143
3,11,2019-06-02 15:47:29,2019-06-02 15:47:34,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,100,4.04,45.0,125197169
3,12,2019-06-02 15:47:29,2019-06-02 15:47:34,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,956,1.584,32.0,125190410
3,13,2019-06-02 15:47:29,2019-06-02 15:47:34,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,138,3.2649999,46.0,125201375
3,14,2019-06-02 15:47:29,2019-06-02 15:47:34,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,125,3.579,23.0,125193069
3,15,2019-06-02 15:47:29,2019-06-02 15:47:34,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,576,3.173,43.0,125198864
1,1,2019-06-02 15:50:14,2019-06-02 15:50:17,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,744,1.25,53.0,125190392
1,2,2019-06-02 15:50:14,2019-06-02 15:50:17,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,78,4.897,25.0,125205181
1,3,2019-06-02 15:50:14,2019-06-02 15:50:17,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,375,0.313,21.0,125198496
1,4,2019-06-02 15:50:14,2019-06-02 15:50:17,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,357,4.009,31.0,125189180
1,5,2019-06-02 15:50:14,2019-06-02 15:50:17,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,475,2.888,62.0,125193681
2,6,2019-06-02 15:49:01,2019-06-02 15:49:08,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,904,2.074,21.0,125197815
2,7,2019-06-02 15:49:01,2019-06-02 15:49:08,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,45,2.37,53.0,125190598
2,8,2019-06-02 15:49:01,2019-06-02 15:49:08,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,402,2.588,33.0,125189988
2,9,2019-06-02 15:49:01,2019-06-02 15:49:08,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,761,2.614,23.0,125183877
2,10,2019-06-02 15:49:01,2019-06-02 15:49:08,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,851,0.255,62.0,125185265
3,11,2019-06-02 15:48:34,2019-06-02 15:48:42,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,961,0.539,29.0,125198417
3,12,2019-06-02 15:48:34,2019-06-02 15:48:42,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,471,1.8970001,25.0,125192358
3,13,2019-06-02 15:48:34,2019-06-02 15:48:42,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,420,4.284,37.0,125203035
3,14,2019-06-02 15:48:34,2019-06-02 15:48:42,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,248,4.193,29.0,125194452
3,15,2019-06-02 15:48:34,2019-06-02 15:48:42,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,176,4.082,35.0,125200166
1,1,2019-06-02 15:51:20,2019-06-02 15:51:22,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,550,2.524,60.0,125192023
1,2,2019-06-02 15:51:20,2019-06-02 15:51:22,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,9,2.419,38.0,125206381
1,3,2019-06-02 15:51:20,2019-06-02 15:51:22,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,741,0.66,27.0,125200039
1,4,2019-06-02 15:51:20,2019-06-02 15:51:22,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,894,3.6890001,33.0,125190280
1,5,2019-06-02 15:51:20,2019-06-02 15:51:22,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,62,2.7779999,63.0,125194810
2,6,2019-06-02 15:50:07,2019-06-02 15:50:11,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,444,3.57,60.0,125199373
2,7,2019-06-02 15:50:07,2019-06-02 15:50:11,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,658,0.77,69.0,125192043
2,8,2019-06-02 15:50:07,2019-06-02 15:50:11,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,112,2.245,62.0,125191537
2,9,2019-06-02 15:50:07,2019-06-02 15:50:11,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,757,4.326,31.0,125185443
2,10,2019-06-02 15:50:07,2019-06-02 15:50:11,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,173,1.275,37.0,125186337
3,11,2019-06-02 15:49:35,2019-06-02 15:49:39,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,23,1.713,48.0,125199678
3,12,2019-06-02 15:49:35,2019-06-02 15:49:39,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,646,1.401,38.0,125193884
3,13,2019-06-02 15:49:35,2019-06-02 15:49:39,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,912,3.881,32.0,125204392
3,14,2019-06-02 15:49:35,2019-06-02 15:49:39,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,977,4.77,32.0,125195759
3,15,2019-06-02 15:49:35,2019-06-02 15:49:39,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,640,1.467,36.0,125201837
1,1,2019-06-02 15:52:28,2019-06-02 15:52:30,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,904,2.285,44.0,125193070
1,2,2019-06-02 15:52:28,2019-06-02 15:52:30,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,822,2.338,35.0,125207497
1,3,2019-06-02 15:52:28,2019-06-02 15:52:30,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,223,1.9649999,55.0,125201585
1,4,2019-06-02 15:52:28,2019-06-02 15:52:30,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,68,2.349,32.0,125191539
1,5,2019-06-02 15:52:28,2019-06-02 15:52:30,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,95,4.716,40.0,125196101
2,6,2019-06-02 15:51:10,2019-06-02 15:51:19,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,875,2.77,64.0,125201038
2,7,2019-06-02 15:51:10,2019-06-02 15:51:19,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,534,3.8769999,45.0,125193639
2,8,2019-06-02 15:51:10,2019-06-02 15:51:19,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,720,2.191,25.0,125192770
2,9,2019-06-02 15:51:10,2019-06-02 15:51:19,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,33,3.9359999,40.0,125187380
2,10,2019-06-02 15:51:10,2019-06-02 15:51:19,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,531,2.487,60.0,125187901
3,11,2019-06-02 15:50:41,2019-06-02 15:50:49,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,47,4.508,21.0,125201086
3,12,2019-06-02 15:50:41,2019-06-02 15:50:49,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,244,2.874,24.0,125194998
3,13,2019-06-02 15:50:41,2019-06-02 15:50:49,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,956,0.351,28.0,125206184
3,14,2019-06-02 15:50:41,2019-06-02 15:50:49,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,993,0.707,60.0,125197324
3,15,2019-06-02 15:50:41,2019-06-02 15:50:49,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,724,2.206,42.0,125203707
1,1,2019-06-02 15:53:33,2019-06-02 15:53:36,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,514,2.579,44.0,125195015
1,2,2019-06-02 15:53:33,2019-06-02 15:53:36,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,266,4.353,48.0,125209040
1,3,2019-06-02 15:53:33,2019-06-02 15:53:36,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,708,2.818,60.0,125203207
1,4,2019-06-02 15:53:33,2019-06-02 15:53:36,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,506,1.103,38.0,125192547
